iteration,model number,run directory,ref run,status,fitness,model,ofv,success,covariance,correlation,ntheta,nomega,nsigm,condition num,r penalty,python penalty,translation messages,runtime errors
FNS01,40,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/40,,Done,1119958.957661,20000110120100111,14118.227804292786,False,False,False,12,8,1,99999999,0,1105840.7298569223,,
FNS01,07,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/07,,Done,28937.503685,20010110100100110,15155.266977223166,False,False,False,10,7,1,99999999,0,13782.236707660395,,
FNS01,35,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/35,,Done,847204.603585,20000110100100110,15124.525973681704,False,False,False,10,7,1,99999999,0,832080.0776112906,,
FNS01,26,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/26,,Done,60922.971575,20110110100100110,15175.492259110548,False,False,False,10,7,1,99999999,0,45747.47931563803,,
FNS01,33,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/33,,Done,36157.253520,20000100120100110,14091.012120720345,False,False,False,12,8,1,99999999,0,22066.241399066766,,
FNS01,06,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/06,,Done,22865.502026,20010110020100110,14669.24194945323,False,False,False,11,7,1,99999999,0,8196.260076733037,,
FNS01,05,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/05,,Done,55994.191793,20010100120100110,14091.099164625884,False,False,False,12,8,1,99999999,0,41903.09262794767,,
FNS01,39,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/39,,Done,32147741.737978,20000110120100112,18145521.11623824,False,False,False,12,8,1,99999999,0,14002220.621739393,,
FNS01,32,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/32,,Done,16827.288743,20001110120100110,14091.395983431068,False,False,False,12,8,1,99999999,0,2735.892759943585,,
FNS01,37,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/37,,Done,62789.799720,20000110120110110,14089.198062535019,False,False,False,13,8,1,99999999,0,48700.60165787234,,
FNS01,11,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/11,,Done,23074329.719069,20010110120100112,17847358.29809412,False,False,False,12,8,1,99999999,0,5226971.4209749885,,
FNS01,04,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/04,,Done,16938.665388,20011110120100110,14090.756180177817,False,False,False,12,8,1,99999999,0,2847.9092078621893,,
FNS01,30,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/30,,Done,19766709.459638,20110110120100112,13863102.480259039,False,False,False,12,8,1,99999999,0,5903606.979378465,,
FNS01,15,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/15,,Done,79631.941402,21010100120100110,14246.39606365554,False,False,False,12,8,1,99999999,0,65385.5453385636,,
FNS01,20,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/20,,Done,28795836.321682,21010110120100112,16795599.778613657,False,False,False,12,8,1,99999999,0,12000236.543068292,,
FNS01,17,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/17,,Done,226208.652478,21010110100100110,15217.601976153563,False,False,False,10,7,1,99999999,0,210991.05050215797,,
FNS01,22,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/22,,Done,36882.183802,20100110120100110,14094.095414349566,False,False,False,12,8,1,99999999,0,22788.08838770798,,
FNS01,31,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/31,,Done,545679.512174,20110110120100111,14306.132111906141,False,False,False,12,8,1,99999999,0,531373.3800622852,,
FNS01,18,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/18,,Done,33585.632594,21010110120000110,14279.334426843552,False,False,False,11,8,1,99999999,0,19306.29816713917,,
FNS01,08,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/08,,Done,136033.953280,20010110120000110,14121.749324603075,False,False,False,11,8,1,99999999,0,121912.2039555161,,
FNS01,03,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/03,,Done,63432.628018,20000110120100110,14092.394172119546,False,False,False,12,8,1,99999999,0,49340.23384634005,,
FNS01,01,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/01,,Done,85445.063109,21010110120100110,14249.78894177631,False,False,False,12,8,1,99999999,0,71195.27416700094,,
FNS01,09,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/09,,Done,891629.748360,20010110120110110,14091.560867105012,False,False,False,13,8,1,99999999,0,877538.1874929925,,
FNS01,21,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/21,,Done,91718.642637,21010110120100111,15088.752897374276,False,False,False,12,8,1,99999999,0,76629.88973916322,,
FNS01,36,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/36,,Done,699381.053865,20000110120000110,14121.26408987641,False,False,False,11,8,1,99999999,0,685259.7897751468,,
FNS01,27,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/27,,Done,23587.552746,20110110120000110,14305.684806946974,False,False,False,11,8,1,99999999,0,9281.867939288088,,
FNS01,13,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/13,,Done,28239.497644,21000110120100110,14080.825427473468,False,False,False,12,8,1,99999999,0,14158.672216052055,,
FNS01,34,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/34,,Done,1039135.435852,20000110020100110,14655.01913181745,False,False,False,11,7,1,99999999,0,1024480.4167205043,,
FNS01,14,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/14,,Done,216480.928057,21011110120100110,14250.28579305628,False,True,False,12,8,1,2443.2024731387555,0,202230.64226372584,,
FNS01,23,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/23,,Done,14510.414636,20111110120100110,14273.839954218873,False,False,False,12,8,1,99999999,0,236.57468201225117,,
FNS01,02,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/02,,Done,21627.352599,20110110120100110,14277.817070012283,False,False,False,12,8,1,99999999,0,7349.535528958707,,
FNS01,28,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/28,,Done,22757.115255,20110110120110110,14272.64788501236,False,False,False,13,8,1,99999999,0,8484.467370448656,,
FNS01,12,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/12,,Done,27663.748776,21110110120100110,14422.688172707607,False,False,False,12,8,1,99999999,0,13241.060602830014,,
FNS01,25,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/25,,Done,50322.926477,20110110020100110,14756.264799340372,False,False,False,11,7,1,99999999,0,35566.66167785566,,
FNS01,16,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/16,,Done,937096.468606,21010110020100110,14835.749281410232,False,False,False,11,7,1,99999999,0,922260.7193241885,,
FNS01,24,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/24,,Done,1027135.257102,20110100120100110,14249.624973383028,False,False,False,12,8,1,99999999,0,1012885.6321282925,,
FNS01,10,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/10,,Done,247221.417560,20010110120101110,14092.027257024396,False,False,False,13,8,1,99999999,0,233129.39030327593,,
FNS01,38,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/38,,Done,49645.557565,20000110120101110,14089.976819215528,False,False,False,13,8,1,99999999,0,35555.58074594233,,
FNS01,43,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/43,,Done,16531.457988,20011110100100110,15154.160540624085,False,True,True,10,7,1,6.737131503195479,0,1377.2974474807193,,
FNS01,19,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/19,,Done,669094.815728,21010110120101110,14249.121628923267,False,False,False,13,8,1,99999999,0,654845.6940993299,,
FNS01,29,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/29,,Done,23441.416424,20110110120101110,14274.250958039811,False,False,False,13,8,1,99999999,0,9167.16546575442,,
FNS01,68,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/68,,Done,30418.242354,20010110100100111,15171.047877947554,False,False,False,10,7,1,99999999,0,15247.194475957553,,
FNS01,41,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/41,,Done,15042.289767,20011100120100110,14091.080790907257,False,False,False,12,8,1,99999999,0,951.2089756886627,,
FNS01,54,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/54,,Done,32716.648809,20010100120100111,14115.777704830822,False,False,False,12,8,1,99999999,0,18600.87110407599,,
FNS01,48,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/48,,Done,14312.703290,20011110120100111,14116.78742596853,False,False,False,12,8,1,99999999,0,195.91586431256553,,
FNS01,42,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/42,,Done,214992.526956,20011110020100110,14667.844084300741,False,False,False,11,7,1,99999999,0,200324.68287183653,,
FNS01,55,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/55,,Done,26038.022218,20010111100100110,14586.561483775375,False,False,False,11,8,1,99999999,0,11451.460734473221,,
FNS01,64,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/64,,Done,46600.198036,20010110100000110,15186.442996370592,False,False,False,9,7,1,99999999,0,31413.755039906944,,
FNS01,60,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/60,,Done,27574.798508,20010110020100111,14689.930432334997,False,False,False,11,7,1,99999999,0,12884.868075321365,,
FNS01,49,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/49,,Done,39119.892256,20010100020100110,14664.74066310506,False,False,False,11,7,1,99999999,0,24455.151592567934,,
FNS01,44,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/44,,Done,33653.232151,20011110120000110,14120.664102415149,False,False,False,11,8,1,99999999,0,19532.56804853511,,
FNS01,45,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/45,,Done,36407.944428,20011110120110110,14091.211028534264,False,False,False,13,8,1,99999999,0,22316.73339937488,,
FNS01,67,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/67,,Done,39204507.919946,20010110100100112,29203867.623155646,False,False,False,10,7,1,99999999,0,10000640.296790529,,
FNS01,50,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/50,,Done,21411.156708,20010100120000110,14120.361852952961,False,False,False,11,8,1,99999999,0,7290.794854900714,,
FNS01,51,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/51,,Done,42122.796076,20010100120110110,14090.933374828579,False,False,False,13,8,1,99999999,0,28031.86270113104,,
FNS01,47,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/47,,Done,21726050.391627,20011110120100112,16581059.010366209,False,False,False,12,8,1,99999999,0,5144991.381260794,,
FNS01,66,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/66,,Done,41289.716565,20010110100101110,15153.785339065204,False,False,False,11,7,1,99999999,0,26135.931225504784,,
FNS01,59,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/59,,Done,20163035.159348,20010110020100112,17615710.025531765,False,False,False,11,7,1,99999999,0,2547325.1338166352,,
FNS01,72,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/72,,Done,911697.595182,20010110120000111,14145.178462166492,False,False,False,11,8,1,99999999,0,897552.4167198518,,
FNS01,53,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/53,,Done,23250180.423088,20010100120100112,12249672.763393896,False,False,False,12,8,1,99999999,0,11000507.659694068,,
FNS01,56,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/56,,Done,39416.965326,20010110020000110,14699.290374226333,False,False,False,10,7,1,99999999,0,24717.67495191538,,
FNS01,65,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/65,,Done,75336.871594,20010110100110110,15150.233578004632,False,False,False,11,7,1,99999999,0,60186.63801625821,,
FNS01,57,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/57,,Done,28584.680922,20010110020110110,14667.035233807534,False,False,False,12,7,1,99999999,0,13917.645688036018,,
FNS01,69,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/69,,Done,73090.759153,20010110120010110,14119.968309544802,False,False,False,12,8,1,99999999,0,58970.790843016126,,
FNS01,75,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/75,,Done,134508.476105,20010110120110111,14116.183344565969,False,False,False,13,8,1,99999999,0,120392.29276058849,,
FNS01,71,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/71,,Done,28388866.542319,20010110120000112,15388418.859149098,False,False,False,11,8,1,99999999,0,13000447.683170177,,
FNS01,74,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/74,,Done,30488465.758242,20010110120110112,17488071.73516488,False,False,False,13,8,1,99999999,0,13000394.023077006,,
FNS01,52,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/52,,Done,18951.026724,20010100120101110,14091.085243553172,False,False,False,13,8,1,99999999,0,4859.941480695521,,
FNS01,46,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/46,,Done,14415.079251,20011110120101110,14091.204818499355,False,False,False,13,8,1,99999999,0,323.8744329132295,,
FNS01,58,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/58,,Done,25796.353105,20010110020101110,14669.656703650551,False,False,False,12,7,1,99999999,0,11126.696401390143,,
FNS01,62,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/62,,Done,74265.394100,20010110102100110,14227.301235269926,False,False,False,10,7,1,99999999,0,60038.092864509985,,
FNS01,70,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/70,,Done,53993.574047,20010110120001110,14120.513774392024,False,False,False,12,8,1,99999999,0,39873.060272864044,,
FNS01,76,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/76,,Done,21981813.727467,20010110120101112,17795998.763122976,False,False,False,13,8,1,99999999,0,4185814.964344144,,
FNS01,63,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/63,,Done,86352.904384,20010110101100110,14154.26993211396,False,False,False,10,7,1,99999999,0,72198.63445188211,,
FNS01,73,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/73,,Done,95878.678326,20010110120111110,14090.874251569798,False,False,False,14,8,1,99999999,0,81787.80407406528,,
FNS01,61,/projects/qcp/QCP_MODELING/OTHER/autoPK/automatization_popPK/poppk/az_synthetic_data/ribo/8/5/n0/temp/FNS01/61,,Done,67252.668528,20010110110100110,14152.292249975226,False,False,False,11,8,1,99999999,0,53100.37627753762,,
